OrderID,OrderDate,Region,SalesRep,Customer,Product,Category,UnitPrice,Quantity,Discount,Cost,Status
SO-10079,2024-03-22,East,Daniel Park,Soylent Group,Laptop Pro 14,Hardware,1299,1,0.05,935.28,Pending
SO-10768,2024-03-22,West,Hannah Cohen,Rekall Ltd,Data Migration,Services,1200,5,0.1,480.0,Cancelled
SO-10871,2024-03-22,West,Jin Wei,Globex Group,Office Suite,Software,199,3,0.0,59.7,Closed Won
SO-10916,2024-03-23,East,Daniel Park,Gringotts Corp,Mechanical Keyboard,Accessories,119,1,0.05,65.45,Refunded
SO-11207,2024-03-23,South,Tom Nguyen,Wonka Ltd,Office Suite,Software,199,2,0.1,59.7,Cancelled
SO-11882,2024-03-23,East,Amaya Suzuki,Weyland Partners,Onsite Training,Services,1500,3,0.0,600.0,Closed Won
SO-11753,2024-03-24,Central,Eva Schmidt,Weyland Industries,Webcam HD,Accessories,89,1,0.05,48.95,Cancelled
SO-11756,2024-03-25,East,Daniel Park,Wonka Group,Onsite Training,Services,1500,2,0.1,600.0,Closed Won
SO-10248,2024-03-26,Central,Olivia Brown,Gringotts Corp,Antivirus 1y,Software,49,15,0.0,14.7,Closed Won
SO-10282,2024-03-27,Central,Eva Schmidt,Wayne Corp,Premium Support,Services,899,1,0.05,359.6,Closed Won
SO-10487,2024-03-27,West,Jin Wei,Umbrella Holdings,VPN 1y,Software,69,10,0.05,20.7,Closed Won
SO-10813,2024-03-27,South,Yara Haddad,Stark Holdings,Design Suite,Software,599,3,0.1,179.7,Closed Won
SO-11075,2024-03-27,South,Marco Rossi,Cyberdyne Group,"Monitor 27""",Hardware,329,4,0.0,236.88,Closed Won
SO-11583,2024-03-27,North,Priya Sharma,Black Mesa Group,Headset Pro,Accessories,149,1,0.0,81.95,Closed Won
SO-11669,2024-03-27,South,Yara Haddad,Rekall Group,"Monitor 32""",Hardware,549,3,0.15,395.28,Pending
SO-11788,2024-03-27,East,Amaya Suzuki,Rekall Ltd,Project Tracker,Software,129,3,0.0,38.7,Closed Won
SO-10731,2024-03-28,East,Amaya Suzuki,Cyberdyne Group,USB-C Hub,Accessories,59,3,0.1,32.45,Closed Won
SO-10664,2024-03-29,West,Carlos Mendes,Globex Group,Premium Support,Services,899,5,0.15,359.6,Closed Won
SO-10717,2024-03-29,South,Tom Nguyen,Massive Dynamic Corp,Onsite Training,Services,1500,2,0.2,600.0,Closed Won
SO-10917,2024-03-30,East,Amaya Suzuki,Initech Group,VPN 1y,Software,69,8,0.0,20.7,Closed Won
SO-11790,2024-03-30,South,Marco Rossi,Rekall Corp,Wireless Mouse,Accessories,39,1,0.0,21.45,Closed Won
SO-10870,2024-03-31,East,Sofia Lindqvist,Rekall Group,VPN 1y,Software,69,3,0.05,20.7,Closed Won
SO-11675,2024-03-31,North,Liam O'Connor,Rekall Partners,Office Suite,Software,199,3,0.05,59.7,Closed Won
SO-10549,2024-04-01,Central,Olivia Brown,Pied Piper LLC,Headset Pro,Accessories,149,10,0.1,81.95,Closed Won
SO-11346,2024-04-01,West,Jin Wei,Acme LLC,Project Tracker,Software,129,1,0.05,38.7,Closed Won
SO-11651,2024-04-01,East,Daniel Park,Soylent Holdings,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-11874,2024-04-01,Central,Olivia Brown,Tyrell LLC,Premium Support,Services,899,2,0.0,359.6,Refunded
SO-10078,2024-04-02,Central,Ravi Patel,Acme Ltd,Webcam HD,Accessories,89,1,0.0,48.95,Pending
SO-10367,2024-04-02,West,Jin Wei,Globex LLC,"Monitor 27""",Hardware,329,1,0.1,236.88,Closed Won
SO-10621,2024-04-03,Central,Olivia Brown,Umbrella Holdings,Setup Service,Services,249,1,0.1,99.6,Closed Won
SO-11908,2024-04-03,Central,Ravi Patel,Aperture Corp,Office Suite,Software,199,1,0.05,59.7,Closed Won
SO-10006,2024-04-04,South,Tom Nguyen,Soylent Partners,Setup Service,Services,249,2,0.15,99.6,Closed Won
SO-10174,2024-04-04,North,Anna Becker,Oscorp GmbH,"Monitor 27""",Hardware,329,2,0.15,236.88,Closed Won
SO-19998,2024-04-04,South,Tom Nguyen,Soylent Partners,Setup Service,Services,249,2,0.15,99.6,Closed Won
SO-10752,2024-04-05,North,Anna Becker,Cyberdyne Group,Laptop Pro 16,Hardware,1899,3,0.05,1367.28,Pending
SO-10217,2024-04-06,Central,Ravi Patel,Gringotts Corp,Office Suite,Software,199,1,0.05,59.7,Pending
SO-10851,2024-04-06,Central,Eva Schmidt,Soylent Holdings,Docking Station,Hardware,189,5,0.0,136.08,Closed Won
SO-10904,2024-04-06,South,Tom Nguyen,Soylent Group,Design Suite,Software,599,1,0.0,179.7,Closed Won
SO-11137,2024-04-06,North,Priya Sharma,Globex GmbH,"Monitor 27""",Hardware,329,8,0.0,236.88,Closed Won
SO-11481,2024-04-06,North,Anna Becker,Umbrella Corp,Data Migration,Services,1200,10,0.05,480.0,Closed Won
SO-11524,2024-04-06,South,Marco Rossi,Globex Holdings,Docking Station,Hardware,189,1,0.0,136.08,Closed Won
SO-11819,2024-04-06,Central,Eva Schmidt,Globex LLC,Wireless Mouse,Accessories,39,1,0.0,21.45,Closed Won
SO-11907,2024-04-06,North,Liam O'Connor,Aperture Group,Webcam HD,Accessories,89,2,0.0,48.95,Cancelled
SO-11695,2024-04-07,South,Marco Rossi,Gringotts Holdings,Onsite Training,Services,1500,3,0.0,600.0,Closed Won
SO-11799,2024-04-07,South,Yara Haddad,Oscorp Group,Docking Station,Hardware,189,1,0.0,136.08,Refunded
SO-11883,2024-04-08,Central,Olivia Brown,Gringotts GmbH,Project Tracker,Software,129,3,0.2,38.7,Cancelled
SO-11962,2024-04-08,West,Hannah Cohen,Weyland Partners,Office Suite,Software,199,1,0.1,59.7,Closed Won
SO-10263,2024-04-09,South,Yara Haddad,Rekall Ltd,Headset Pro,Accessories,149,1,0.0,81.95,Closed Won
SO-11273,2024-04-09,North,Anna Becker,Gringotts LLC,Antivirus 1y,Software,49,1,0.15,14.7,Closed Won
SO-10172,2024-04-10,Central,Eva Schmidt,Pied Piper Holdings,"Monitor 27""",Hardware,329,10,0.05,236.88,Closed Won
SO-10861,2024-04-10,Central,Olivia Brown,Rekall Corp,Laptop Pro 14,Hardware,1299,2,0.0,935.28,Closed Won
SO-11522,2024-04-10,South,Tom Nguyen,Acme Ltd,Mechanical Keyboard,Accessories,119,8,0.0,65.45,Closed Won
SO-11727,2024-04-10,Central,Olivia Brown,Black Mesa Holdings,Wireless Mouse,Accessories,39,3,0.05,21.45,Pending
SO-10162,2024-04-11,North,Anna Becker,Initech Industries,Docking Station,Hardware,189,5,0.15,136.08,Closed Won
SO-11353,2024-04-11,North,Priya Sharma,Tyrell Ltd,Mechanical Keyboard,Accessories,119,5,0.0,65.45,Cancelled
SO-11385,2024-04-11,West,Hannah Cohen,Black Mesa LLC,Laptop Pro 14,Hardware,1299,25,0.0,935.28,Closed Won
SO-10043,2024-04-12,East,Daniel Park,Weyland GmbH,Project Tracker,Software,129,25,0.1,38.7,Closed Won
SO-11348,2024-04-12,North,Priya Sharma,Initech Ltd,Desktop Mini,Hardware,899,1,0.1,647.28,Closed Won
SO-19999,2024-04-12,East,Daniel Park,Weyland GmbH,Project Tracker,Software,129,25,0.1,38.7,Closed Won
SO-10384,2024-04-13,West,Jin Wei,Weyland GmbH,Project Tracker,Software,129,15,0.0,38.7,Closed Won
SO-10393,2024-04-14,Central,Eva Schmidt,Globex Group,Desktop Mini,Hardware,899,1,0.0,647.28,Closed Won
SO-10532,2024-04-14,West,Jin Wei,Globex GmbH,Wireless Mouse,Accessories,39,1,0.0,21.45,Closed Won
SO-10616,2024-04-14,North,Priya Sharma,Initech Ltd,Design Suite,Software,599,1,0.15,179.7,Closed Won
SO-10781,2024-04-14,Central,Olivia Brown,Acme LLC,Laptop Pro 14,Hardware,1299,1,0.1,935.28,Closed Won
SO-10319,2024-04-15,North,Anna Becker,Vandelay Industries,VPN 1y,Software,69,3,0.0,20.7,Closed Won
SO-10323,2024-04-16,North,Anna Becker,Stark Corp,Mechanical Keyboard,Accessories,119,1,0.15,65.45,Closed Won
SO-10941,2024-04-16,East,Sofia Lindqvist,Cyberdyne Corp,Setup Service,Services,249,2,0.2,99.6,Closed Won
SO-11530,2024-04-16,East,Amaya Suzuki,Gringotts Corp,Premium Support,Services,899,4,0.1,359.6,Cancelled
SO-10713,2024-04-17,Central,Ravi Patel,Massive Dynamic GmbH,Onsite Training,Services,1500,2,0.0,600.0,Pending
SO-11921,2024-04-17,North,Liam O'Connor,Aperture Group,Data Migration,Services,1200,5,0.2,480.0,Closed Won
SO-10036,2024-04-18,Central,Ravi Patel,Aperture GmbH,Docking Station,Hardware,189,4,0.1,136.08,Closed Won
SO-11182,2024-04-18,North,Liam O'Connor,Acme Industries,Wireless Mouse,Accessories,39,1,0.0,21.45,Closed Won
SO-11508,2024-04-18,North,Liam O'Connor,Acme Ltd,Data Migration,Services,1200,2,0.0,480.0,Closed Won
SO-11764,2024-04-18,Central,Ravi Patel,Vandelay LLC,Docking Station,Hardware,189,4,0.0,136.08,Closed Won
SO-10382,2024-04-19,North,Anna Becker,Aperture Holdings,"Monitor 32""",Hardware,549,3,0.2,395.28,Closed Won
SO-10473,2024-04-19,South,Tom Nguyen,Pied Piper Holdings,Antivirus 1y,Software,49,4,0.0,14.7,Closed Won
SO-10850,2024-04-19,West,Carlos Mendes,Pied Piper Holdings,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-11471,2024-04-19,South,Yara Haddad,Rekall Partners,"Monitor 27""",Hardware,329,25,0.0,236.88,Pending
SO-11698,2024-04-19,South,Marco Rossi,Rekall Group,Desktop Mini,Hardware,899,5,0.15,647.28,Closed Won
SO-10132,2024-04-20,South,Marco Rossi,Wonka Ltd,"Monitor 32""",Hardware,549,1,0.0,395.28,Closed Won
SO-11184,2024-04-20,Central,Olivia Brown,Weyland GmbH,Data Migration,Services,1200,3,0.05,480.0,Closed Won
SO-11693,2024-04-20,South,Marco Rossi,Massive Dynamic Group,Office Suite,Software,199,2,0.1,59.7,Closed Won
SO-10003,2024-04-21,Central,Olivia Brown,Rekall Partners,Data Migration,Services,1200,3,0.1,480.0,Closed Won
SO-10490,2024-04-21,West,Jin Wei,Soylent Holdings,VPN 1y,Software,69,2,0.1,20.7,Closed Won
SO-10521,2024-04-21,East,Sofia Lindqvist,Gringotts LLC,Setup Service,Services,249,25,0.05,99.6,Closed Won
SO-10804,2024-04-21,West,Jin Wei,Cyberdyne Group,Premium Support,Services,899,2,0.0,359.6,Closed Won
SO-10119,2024-04-22,North,Liam O'Connor,Weyland Industries,Data Migration,Services,1200,2,0.15,480.0,Closed Won
SO-10627,2024-04-22,Central,Eva Schmidt,Weyland Holdings,Wireless Mouse,Accessories,39,2,0.0,21.45,Closed Won
SO-10758,2024-04-22,North,Anna Becker,Acme Industries,Premium Support,Services,899,5,0.0,359.6,Refunded
SO-10927,2024-04-22,Central,Eva Schmidt,Weyland GmbH,USB-C Hub,Accessories,59,3,0.0,32.45,Closed Won
SO-11403,2024-04-22,East,Daniel Park,  Rekall Ltd ,Wireless Mouse,Accessories,39,8,0.1,21.45,Closed Won
SO-10470,2024-04-23,West,Carlos Mendes,Rekall Ltd,USB-C Hub,Accessories,59,2,0.0,32.45,Closed Won
SO-10888,2024-04-23,South,Yara Haddad,Rekall Ltd,Onsite Training,Services,1500,1,0.0,600.0,Closed Won
SO-11257,2024-04-23,South,Yara Haddad,Cyberdyne Group,Project Tracker,Software,129,15,0.1,38.7,Closed Won
SO-11271,2024-04-23,West,Jin Wei,Oscorp GmbH,Docking Station,Hardware,189,10,0.05,136.08,Closed Won
SO-10203,2024-04-24,West,Carlos Mendes,Oscorp Industries,"Monitor 27""",Hardware,329,1,0.0,236.88,Closed Won
SO-10283,2024-04-24,North,Liam O'Connor,Gringotts Holdings,"Monitor 32""",Hardware,549,3,0.2,395.28,Pending
SO-11975,2024-04-24,Central,Olivia Brown,Gringotts Corp,Setup Service,Services,249,3,0.1,99.6,Refunded
SO-11529,2024-04-25,Central,Eva Schmidt,Aperture GmbH,Setup Service,Services,249,4,0.0,99.6,Pending
SO-10005,2024-04-26,Central,Olivia Brown,Massive Dynamic Group,Office Suite,Software,199,5,0.1,59.7,Closed Won
SO-10103,2024-04-26,West,Carlos Mendes,Gringotts Holdings,Onsite Training,Services,1500,2,0.05,600.0,Closed Won
SO-10667,2024-04-26,North,Priya Sharma,Vandelay Corp,Design Suite,Software,599,3,0.1,179.7,Closed Won
SO-11953,2024-04-26,North,Liam O'Connor,Aperture Partners,Onsite Training,Services,1500,1,0.0,600.0,Closed Won
SO-10451,2024-04-27,West,Hannah Cohen,Vandelay Industries,Office Suite,Software,199,15,0.0,59.7,Closed Won
SO-10615,2024-04-27,East,Amaya Suzuki,Globex Corp,Design Suite,Software,599,1,0.0,179.7,Closed Won
SO-10759,2024-04-27,Central,Eva Schmidt,Stark Industries,Setup Service,Services,249,8,0.05,99.6,Closed Won
SO-10793,2024-04-27,North,Liam O'Connor,Wonka Group,Laptop Pro 16,Hardware,1899,1,0.0,1367.28,Pending
SO-10010,2024-04-28,West,Carlos Mendes,Cyberdyne Corp,"Monitor 32""",Hardware,549,1,0.0,395.28,Closed Won
SO-11625,2024-04-28,East,Sofia Lindqvist,Oscorp GmbH,VPN 1y,Software,69,1,0.1,20.7,Closed Won
SO-10453,2024-04-29,Central,Ravi Patel,Initech Ltd,USB-C Hub,Accessories,59,2,0.05,32.45,Closed Won
SO-10639,2024-04-29,South,Yara Haddad,Gringotts Holdings,Office Suite,Software,199,4,0.0,59.7,Closed Won
SO-10908,2024-04-29,East,Sofia Lindqvist,Wonka Industries,Premium Support,Services,899,3,0.05,359.6,Closed Won
SO-11115,2024-04-29,East,Sofia Lindqvist,Rekall Corp,Antivirus 1y,Software,49,4,0.0,14.7,Pending
SO-10588,2024-04-30,Central,Ravi Patel,Hooli GmbH,Office Suite,Software,199,1,0.0,59.7,Closed Won
SO-11479,2024-04-30,West,Jin Wei,Tyrell Holdings,Mechanical Keyboard,Accessories,119,2,0.0,65.45,Closed Won
SO-10491,2024-05-01,South,Yara Haddad,Wayne Holdings,Laptop Pro 16,Hardware,1899,2,0.15,1367.28,Closed Won
SO-10555,2024-05-02,Central,Ravi Patel,Hooli GmbH,Project Tracker,Software,129,2,0.05,38.7,Closed Won
SO-10672,2024-05-02,North,Anna Becker,Stark Corp,Onsite Training,Services,1500,3,0.0,600.0,Closed Won
SO-11881,2024-05-02,Central,Olivia Brown,Tyrell Holdings,Premium Support,Services,899,3,0.1,359.6,Closed Won
SO-11977,2024-05-02,North,Priya Sharma,Wonka Partners,Antivirus 1y,Software,49,4,0.0,14.7,Closed Won
SO-10678,2024-05-03,North,Liam O'Connor,Massive Dynamic Group,Headset Pro,Accessories,149,1,0.0,81.95,Closed Won
SO-10775,2024-05-03,West,Hannah Cohen,Stark Industries,VPN 1y,Software,69,3,0.0,20.7,Closed Won
SO-11027,2024-05-03,East,Daniel Park,Wonka Group,Office Suite,Software,199,1,0.0,59.7,Closed Won
SO-10164,2024-05-04,West,Carlos Mendes,Stark Partners,Laptop Pro 16,Hardware,1899,2,0.1,1367.28,Closed Won
SO-10595,2024-05-04,West,Carlos Mendes,Soylent GmbH,Data Migration,Services,1200,5,0.0,480.0,Closed Won
SO-10939,2024-05-05,East,Sofia Lindqvist,Wonka GmbH,Antivirus 1y,Software,49,5,0.05,14.7,Closed Won
SO-11338,2024-05-06,South,Marco Rossi,Vandelay LLC,Design Suite,Software,599,2,0.1,179.7,Closed Won
SO-11844,2024-05-06,North,Liam O'Connor,Hooli GmbH,Project Tracker,Software,129,3,0.1,38.7,Closed Won
SO-10662,2024-05-07,West,Jin Wei,Acme Partners,Data Migration,Services,1200,1,0.0,480.0,Closed Won
SO-10754,2024-05-07,East,Sofia Lindqvist,Oscorp GmbH,Laptop Pro 16,Hardware,1899,5,0.0,1367.28,Refunded
SO-11460,2024-05-07,West,Carlos Mendes,Globex LLC,Laptop Pro 16,Hardware,1899,3,0.0,1367.28,Closed Won
SO-11678,2024-05-07,North,Priya Sharma,Initech Group,Premium Support,Services,899,15,0.1,359.6,Cancelled
SO-10062,2024-05-08,East,Sofia Lindqvist,Umbrella GmbH,Laptop Pro 16,Hardware,1899,1,0.05,1367.28,Closed Won
SO-10526,2024-05-08,South,Tom Nguyen,Massive Dynamic Ltd,Wireless Mouse,Accessories,39,1,0.0,21.45,Closed Won
SO-10673,2024-05-08,Central,Eva Schmidt,Vandelay Corp,Mechanical Keyboard,Accessories,119,2,0.1,65.45,Closed Won
SO-11525,2024-05-09,West,Jin Wei,Gringotts Group,Wireless Mouse,Accessories,39,25,0.05,21.45,Closed Won
SO-10469,2024-05-10,Central,Ravi Patel,Initech Industries,Mechanical Keyboard,Accessories,119,2,0.05,65.45,Pending
SO-11152,2024-05-10,Central,Eva Schmidt,Wayne Corp,Office Suite,Software,199,3,0.15,59.7,Closed Won
SO-11431,2024-05-10,North,Priya Sharma,Globex Group,Wireless Mouse,Accessories,39,3,0.0,21.45,Refunded
SO-11164,2024-05-11,South,Marco Rossi,Massive Dynamic Industries,Wireless Mouse,Accessories,39,2,0.05,21.45,Closed Won
SO-10442,2024-05-12,South,Tom Nguyen,Black Mesa Corp,Laptop Pro 14,Hardware,1299,2,0.0,935.28,Closed Won
SO-11139,2024-05-12,South,Yara Haddad,Soylent Partners,Data Migration,Services,1200,2,0.15,480.0,Pending
SO-11335,2024-05-12,East,Daniel Park,Rekall Corp,Onsite Training,Services,1500,2,0.0,600.0,Closed Won
SO-10144,2024-05-13,Central,Olivia Brown,Black Mesa Corp,VPN 1y,Software,69,4,0.05,20.7,Closed Won
SO-11003,2024-05-13,Central,Olivia Brown,Wonka Ltd,Desktop Mini,Hardware,899,8,0.0,647.28,Closed Won
SO-11192,2024-05-13,East,Amaya Suzuki,Massive Dynamic Corp,"Monitor 27""",Hardware,329,3,0.1,236.88,Closed Won
SO-11566,2024-05-13,East,Sofia Lindqvist,Black Mesa Corp,Wireless Mouse,Accessories,39,2,0.0,21.45,Closed Won
SO-11084,2024-05-14,West,Hannah Cohen,Gringotts Group,Desktop Mini,Hardware,899,1,0.2,647.28,Refunded
SO-11281,2024-05-14,North,Priya Sharma,Rekall Holdings,Wireless Mouse,Accessories,39,3,0.0,21.45,Pending
SO-10539,2024-05-15,North,Priya Sharma,Umbrella Corp,"Monitor 32""",Hardware,549,10,0.05,395.28,Closed Won
SO-11406,2024-05-15,North,Priya Sharma,Tyrell Ltd,USB-C Hub,Accessories,59,8,0.0,32.45,Closed Won
SO-11806,2024-05-15,West,Carlos Mendes,Pied Piper Group,Design Suite,Software,599,8,0.15,179.7,Refunded
SO-10197,2024-05-16,North,Anna Becker,Wonka Partners,Webcam HD,Accessories,89,5,0.05,48.95,Closed Won
SO-11592,2024-05-17,West,Hannah Cohen,Gringotts Group,Design Suite,Software,599,4,0.0,179.7,Closed Won
SO-11627,2024-05-17,East,Sofia Lindqvist,Massive Dynamic Corp,Webcam HD,Accessories,89,3,0.05,48.95,Closed Won
SO-10991,2024-05-18,West,Carlos Mendes,Vandelay Corp,"Monitor 32""",Hardware,549,1,0.0,395.28,Closed Won
SO-10998,2024-05-18,North,Priya Sharma,Rekall Partners,Premium Support,Services,899,3,0.0,359.6,Pending
SO-11531,2024-05-18,West,Carlos Mendes,Rekall Partners,Setup Service,Services,249,1,0.0,99.6,Closed Won
SO-10386,2024-05-19,East,Daniel Park,Acme Partners,VPN 1y,Software,69,1,0.0,20.7,Closed Won
SO-11913,2024-05-19,East,Amaya Suzuki,Stark Corp,Project Tracker,Software,129,10,0.0,38.7,Closed Won
SO-10815,2024-05-20,North,Priya Sharma,Acme LLC,Data Migration,Services,1200,3,0.0,480.0,Cancelled
SO-11050,2024-05-20,East,Amaya Suzuki,Initech Group,USB-C Hub,Accessories,59,4,0.0,32.45,Closed Won
SO-11314,2024-05-20,Central,Ravi Patel,Rekall Ltd,Webcam HD,Accessories,89,1,0.1,48.95,Pending
SO-11904,2024-05-20,South,Marco Rossi,Acme Partners,Antivirus 1y,Software,49,2,0.0,14.7,Closed Won
SO-10163,2024-05-21,West,Hannah Cohen,Tyrell Partners,Setup Service,Services,249,1,0.0,99.6,Closed Won
SO-10388,2024-05-21,West,Hannah Cohen,Pied Piper LLC,Design Suite,Software,599,2,0.0,179.7,Closed Won
SO-11176,2024-05-21,South,Marco Rossi,Oscorp Industries,"Monitor 32""",Hardware,549,10,0.0,395.28,Closed Won
SO-11911,2024-05-21,East,Amaya Suzuki,Umbrella Holdings,Design Suite,Software,599,4,0.0,179.7,Pending
SO-11612,2024-05-23,Central,Ravi Patel,Rekall Corp,Premium Support,Services,899,10,0.0,359.6,Closed Won
SO-11424,2024-05-24,East,Daniel Park,Gringotts GmbH,Wireless Mouse,Accessories,39,5,0.0,21.45,Pending
SO-10355,2024-05-25,East,Daniel Park,Wayne Holdings,VPN 1y,Software,69,5,0.15,20.7,Closed Won
SO-10357,2024-05-25,South,Yara Haddad,Soylent Holdings,Webcam HD,Accessories,89,8,0.0,48.95,Closed Won
SO-10915,2024-05-25,West,Carlos Mendes,Pied Piper Group,Laptop Pro 14,Hardware,1299,1,0.0,935.28,Pending
SO-11235,2024-05-25,East,Sofia Lindqvist,Soylent Industries,Design Suite,Software,599,2,0.0,179.7,Closed Won
SO-10316,2024-05-26,South,Tom Nguyen,Initech Group,Headset Pro,Accessories,149,2,0.0,81.95,Closed Won
SO-11594,2024-05-26,South,Marco Rossi,Gringotts Corp,VPN 1y,Software,69,2,0.05,20.7,Closed Won
SO-11928,2024-05-26,East,Amaya Suzuki,Tyrell Partners,Project Tracker,Software,129,3,0.05,38.7,Closed Won
SO-11931,2024-05-26,Central,Ravi Patel,Gringotts Holdings,Office Suite,Software,199,4,0.0,59.7,Closed Won
SO-11327,2024-05-27,North,Anna Becker,Vandelay Industries,Design Suite,Software,599,2,0.0,179.7,Closed Won
SO-11398,2024-05-27,North,Liam O'Connor,Oscorp GmbH,Setup Service,Services,249,1,0.0,99.6,Closed Won
SO-11500,2024-05-27,North,Priya Sharma,Soylent Group,Data Migration,Services,1200,1,0.0,480.0,Closed Won
SO-11600,2024-05-27,South,Marco Rossi,Weyland Industries,Premium Support,Services,899,2,0.0,359.6,Closed Won
SO-10291,2024-05-28,East,Sofia Lindqvist,Massive Dynamic Ltd,VPN 1y,Software,69,1,0.05,20.7,Closed Won
SO-10425,2024-05-28,West,Jin Wei,Acme Ltd,USB-C Hub,Accessories,59,15,0.0,32.45,Closed Won
SO-10712,2024-05-28,East,Amaya Suzuki,Black Mesa Holdings,Data Migration,Services,1200,2,0.05,480.0,Closed Won
SO-10303,2024-05-29,North,Liam O'Connor,Weyland Partners,Laptop Pro 14,Hardware,1299,1,0.15,935.28,Pending
SO-10486,2024-05-29,North,Anna Becker,Pied Piper Group,Onsite Training,Services,1500,5,0.1,600.0,Closed Won
SO-11135,2024-05-29,West,Carlos Mendes,Initech Industries,Webcam HD,Accessories,89,5,0.15,48.95,Cancelled
SO-11399,2024-05-29,East,Amaya Suzuki,Soylent Partners,Mechanical Keyboard,Accessories,119,8,0.2,65.45,Closed Won
SO-11661,2024-05-29,West,Carlos Mendes,Aperture Corp,VPN 1y,Software,69,2,0.0,20.7,Closed Won
SO-11414,2024-05-30,North,Anna Becker,Acme Ltd,Setup Service,Services,249,3,0.0,99.6,Closed Won
SO-10459,2024-05-31,West,Jin Wei,Initech Group,Setup Service,Services,249,4,0.0,99.6,Closed Won
SO-11023,2024-05-31,West,Jin Wei,Vandelay LLC,USB-C Hub,Accessories,59,25,0.0,32.45,Closed Won
SO-11494,2024-05-31,East,Daniel Park,Gringotts Holdings,Antivirus 1y,Software,49,1,0.0,14.7,Closed Won
SO-10113,2024-06-01,South,Tom Nguyen,Weyland Partners,Webcam HD,Accessories,89,15,0.05,48.95,Closed Won
SO-11105,2024-06-01,East,Amaya Suzuki,Stark Industries,"Monitor 32""",Hardware,549,4,0.0,395.28,Closed Won
SO-11821,2024-06-01,East,Sofia Lindqvist,Pied Piper LLC,Data Migration,Services,1200,2,0.0,480.0,Closed Won
SO-10315,2024-06-02,Central,Olivia Brown,Acme Industries,Setup Service,Services,249,1,0.0,99.6,Closed Won
SO-10796,2024-06-02,North,Priya Sharma,Weyland Partners,Desktop Mini,Hardware,899,2,0.0,647.28,Closed Won
SO-10843,2024-06-02,South,Tom Nguyen,Gringotts Holdings,Design Suite,Software,599,1,0.0,179.7,Cancelled
SO-11189,2024-06-02,East,Sofia Lindqvist,Initech Industries,Data Migration,Services,1200,2,0.1,480.0,Closed Won
SO-11041,2024-06-03,South,Tom Nguyen,Acme LLC,Webcam HD,Accessories,89,4,0.0,48.95,Pending
SO-11749,2024-06-03,Central,Ravi Patel,Cyberdyne Corp,Antivirus 1y,Software,49,1,0.0,14.7,Closed Won
SO-10094,2024-06-04,West,Jin Wei,Umbrella Holdings,Project Tracker,Software,129,1,0.05,38.7,Closed Won
SO-10142,2024-06-04,North,Anna Becker,Black Mesa LLC,Mechanical Keyboard,Accessories,119,1,0.0,65.45,Closed Won
SO-11787,2024-06-04,West,Hannah Cohen,Massive Dynamic Group,Mechanical Keyboard,Accessories,119,1,0.0,65.45,Closed Won
